"","growth_a","growth_b","death_b","a_feed_m","a_feed_b","a_exc_m","a_exc_b","j_feed_m","j_feed_b","j_exc_m","j_exc_b","amm_param_b","fec_a","fec_b"
"11",3.63635411640098,0,24.4699654599546,0.00016035244590205,0.000469774667422124,8.6337712692764e-05,-0.000884089814501741,2.96681858320342e-05,0.000560566895014819,-0.000113262123343438,0.00191767161031082,0.926963954860509,12.1363074495614,38.2652646162601
"12",3.56358463234015,0,25.2788027608629,0.000147304414579042,0.000707809370917974,0.000248762463777191,-0.00358618431538114,2.73667131129361e-05,0.000481091792506301,-0.000165349889114879,0.00326751042550194,0.9445541613525,12.3411782279252,28.404747060952
"13",4.06659467401777,0,23.5853784331649,0.000150838266509447,0.000528448232943459,0.000138640704712864,-0.00187452644596918,9.76667277364645e-05,-0.000557377036830131,-0.000160600601484565,0.0032689528638971,0.919365807907318,13.1966399992603,46.9855836998514
"14",4.13631143213423,0,23.4818308388562,0.000148609620005629,0.000333522979317239,0.000133874029029235,-0.00173092744791601,9.28181433089428e-05,-0.000552670103091625,-0.000120067104855457,0.00191239394100347,0.901642418522852,12.6072472900356,44.6344993060983
"15",4.17526956900494,0,24.3430306268795,0.000165625401000823,-0.000275537439472612,0.00012801977701965,-0.00157390198978864,0.000124261561098305,-0.000688788119670522,-0.000159150944377024,0.00256937899865733,0.910339100842351,12.2150325854379,30.0787876776841
"16",4.2343882679578,0,24.4665700818598,0.000148245386635305,0.000217069557869076,8.94098194865512e-05,-0.00157404163131854,9.14269419157317e-05,-0.000706200870421333,1.58448621412858e-05,-4.28037491924594e-05,0.912810954521136,10.4966210801323,22.0552787819122
"17",4.13666937682516,1.05823454854177e-235,22.6399751412606,0.000171818197773143,-0.000762701268525451,0.000232768351124468,-0.00320582058349152,2.44961468301137e-05,0.000487646144872739,-0.000144819305434094,0.0026901524274305,0.933444814242705,9.55565770914908,17.2147748067703
"18",4.2110691209198,1.0710984479265e-237,23.0849185453958,0.000171970748855429,-0.000907783611242893,0.000233317283781105,-0.0032120214411823,8.58087038296216e-05,-0.000417892598459829,-0.000149048466619899,0.00270151928010325,0.955954062884089,9.39395848227232,20.4536669640134
"19",3.95942520725208,4.64957392868119e-88,25.6509780619533,0.000186128391454801,-0.00106466653791228,0.000225547386160259,-0.00340067612960223,4.8852488690485e-05,0.000356879604403227,-4.52113034065863e-06,0.000214790536711583,0.942857249043115,8.17077762317743,19.5540343465697
"20",3.89395730038669,1.21689386890798e-108,25.0913800519744,0.000189387378051507,-0.0010769364763101,0.000104204738188114,-0.00142275282928907,0.000109644185395384,-0.000782110548267634,-0.000121199200341841,0.00227487476763321,0.99520854057774,8.42782223928053,17.6534817805801
"21",3.68004872039534,9.83406474835196e-67,24.8147469968351,0.000178725262165803,-0.00107466954139567,0.000149194755642876,-0.00238504113533009,0.000108298316281404,-0.000751382888706155,-0.000134517303302365,0.00260179675392324,0.948597113718025,8.74382425836392,12.6782647312787
"22",3.87776934193566,6.77321895346792e-122,23.5310347859079,0.000148107947877766,-0.000350833237661946,0.000175388310231456,-0.00277520268723633,3.70190011482449e-05,0.000627759305498725,1.38798481379279e-05,9.02894211672125e-06,0.909726320853285,9.32964829338493,26.0859806760434
"23",3.78706047975393,4.17878376442894e-202,23.8498949150103,0.00017178910046194,0.000122523215041223,0.000160451229285246,-0.0022146516055367,2.02694490716109e-05,0.000591315084392115,-9.88136651449515e-05,0.00162933006246935,0.921301898698181,9.31997919785571,24.277889117226
"24",3.75007118317851,1.23771197667813e-231,25.1663827906608,0.000166161326794172,0.000104827384490677,0.000220025132390787,-0.00342702713434586,9.51989261388549e-05,-0.000603270619061367,-7.51353858763939e-05,0.00140305464334599,0.936670533619817,9.70097017603502,20.8854815274544
"25",3.52333610297606,6.93053738994031e-99,25.1891107119946,0.000166146302514454,-8.76007330505984e-05,9.636714762549e-05,-0.001437373548004,9.3792275352957e-05,-0.00036066389800279,-0.000119720178488332,0.00188936383857339,0.938423734368819,10.0425641360123,18.4511705986448
"26",3.66827538849477,0,24.9500755446546,0.000159368445486814,0.000283991663508576,0.00019770630160424,-0.00278622950373916,0.000104669533267007,-0.000312789444459705,-4.0753698615896e-05,0.000733304440124646,0.924399211895485,10.1076856030133,22.1582792120133
"27",3.71626947398267,0,24.6154411243561,0.0001705940722378,-0.000383969717271663,0.000114588341690714,-0.00155956480158423,9.33580019065458e-05,-0.000159820923960512,-6.56131945055596e-05,0.000722706295156486,0.976744139475199,10.2793353440969,24.2616241924164
"28",3.82809057567135,1.38208001676794e-302,24.4415931085394,0.000155119129702531,-0.0002915619698986,0.000219084418876571,-0.00306100581948656,7.22202229692407e-05,-0.000391925232197141,-4.05699911053208e-05,0.0011372375238999,0.908999904823013,10.7256741369626,26.8829401159016
"29",3.87488310367359,1.11864271647024e-38,24.686351861361,0.000169515243957123,-0.000213731407262608,0.000212947286643386,-0.00331873353025045,8.69242749596606e-05,-0.00054349486462021,-4.97954851705456e-05,0.00114423699787205,0.92271132421378,9.89922756320412,20.0393596518754
"30",3.86921380729746,1.49498453509773e-16,24.2058843362757,0.000174500169821125,-0.000554416325874383,0.000270383343472365,-0.00332919118490452,9.16322972611499e-05,-0.000283793803551822,-7.66271659599775e-05,0.00114451841401441,1.00018866170822,11.1123344733626,33.1219424522615
"31",3.74916410361705,1.14640573585648e-157,22.8887667832527,0.000152101402653971,-0.000235967137668893,9.38399650530295e-06,-0.000497594794664952,0.000110784196938393,-4.11955454835052e-05,-7.12131967363556e-05,0.00121078234002938,0.892339810695219,9.13939923184605,19.1431607448819
"32",3.73742416573962,8.94021006249556e-159,23.1096776896743,0.000158061356193679,-0.000272193114153798,0.000260300782182796,-0.00390838649598634,2.15987729781487e-05,-6.55255591794366e-05,-0.000145105427851401,0.00262030857435258,0.995445906700151,9.42934011041536,19.6274783514966
"33",3.71806581359758,3.01174850870636e-245,23.2808048243767,0.000154284723979161,-0.000173431453059034,0.000252387656807137,-0.00391065804890964,0.000110030660388034,-8.32942102998244e-05,2.85166580666819e-05,-0.000260260790389394,0.898190777641032,9.13891684193807,14.2935469320345
"34",3.71395715633113,8.97367073476681e-218,24.4886035036109,0.000152210339139881,0.000672730673314632,0.00021883116190536,-0.00292313219958315,4.64350334201459e-05,-0.000239770742483893,-3.01995432249743e-05,0.000872446023054523,0.936503320015933,8.74933350153136,16.7640395060061
"35",3.73626063610251,4.94065645841247e-324,23.1106353248229,0.000150655782377629,0.000816519185576497,0.000140495579729279,-0.00159898378083236,5.37473012132138e-05,-0.000238865476818597,-7.77371884825949e-05,0.00108524322025884,0.952996232196768,11.1276304448375,25.286787685977
"36",3.7427304367892,0,22.6445657468989,0.00013712467920173,0.000822703882527164,0.000182038418134626,-0.00260765947964246,0.000120767852297374,-0.000489546614750652,-1.49407132282465e-05,0.000299952912745219,0.930587385505032,10.2051483556015,30.7754010593457
"37",3.70230466656012,0,22.7081782898014,0.000158351643866867,0.000517445145500041,0.000226356193855718,-0.0032316062770713,7.26984980865404e-05,-0.000510744860776196,-9.45254830526408e-05,0.0015637738005877,0.884074386674806,9.72150657609876,16.3904976604407
"38",3.76702731801635,0,23.0773822362306,0.000180406105161356,-0.000831812524925279,0.000102144814071548,-0.00142264348682241,0.000146998023154006,-0.00076915558086443,4.99117560832966e-05,-0.000708197645838809,0.959809773621221,10.3831251240088,26.6029666909964
"39",4.01617331642047,0,22.8153102966633,0.000177463618179158,-0.00083824754338328,0.000141141031322096,-0.00191200081471113,0.000106505148041893,-0.000770495202120519,-0.000178043842790478,0.00322985278523194,0.923461095235676,10.8816908113597,24.105115600726
"40",3.65294190664193,0,23.0765664551322,0.00015388616455618,-0.000259727868223743,0.000195265175287949,-0.00274103017422625,0.000106505148041893,-0.000770495202120519,-0.000157273840970865,0.00329374582292898,0.964520623259858,10.1436108804837,18.4213902824261
"41",3.83332147748744,0,25.2441146764534,0.000156155341110672,-0.000418434933486758,0.00011098196291908,-0.00152324454898313,0.000117969895210407,-0.000980912424077957,-0.000116984808955124,0.00159132897395697,0.926851973831063,13.0576627619216,40.5363903760491
"42",3.82842399386535,0,23.6201243860092,0.000162485726131002,-0.00011906825422541,0.000126152642487145,-0.0020275858940525,0.000121845324191808,-0.000954398543635853,-6.97625818249723e-05,0.00161086625044366,0.94665401140964,13.2195926946845,43.6421176017847
"43",3.95339434569885,0,24.3060379909021,0.000158661463229729,0.00011155003244862,0.000171327351624348,-0.00198733021622987,0.000133177901980608,-0.00102465422917323,-3.07964328887086e-05,0.00073472848661726,0.939087783591463,12.8332859935921,33.6592984226759
"44",3.97479494879788,0,24.2354069740975,0.000153965726458393,-9.86562818131498e-05,0.000153887605274736,-0.00227031937467548,3.75604448258613e-05,0.000474555859090939,-0.000124280881846669,0.0019675820638163,0.93757369687047,12.3451874065014,35.1681942435731
"45",3.79581969601657,0,24.264396606724,0.000167935449220381,-5.96837934536764e-05,0.000128267410502209,-0.00187059110932529,5.85282775011985e-05,0.000484299661591269,-0.000196774416354595,0.00341099040720846,0.940485263539429,8.05419580304448,11.0956964086956
"46",3.6847628291763,9.24306424949619e-267,24.5201247927176,0.000161091362388143,-0.000203836670799164,0.000150504096140775,-0.00204965490252069,3.20153711030284e-05,0.000120872140174974,6.74521900511123e-05,-0.000863067657493709,0.94802917578981,9.63998024709025,21.4941294399027
"47",3.72577099130124,0,23.9242300775725,0.000176371671936459,-0.000520287123175479,0.000168497429391569,-0.00212381043182908,7.1543599502359e-05,-3.39157869230291e-05,5.98718642204871e-05,-0.000966669130789413,0.939582413059849,10.0478582283413,19.6111198001438
"48",3.63942711638361,5.81649955533759e-169,23.1597009964412,0.000164626911984675,0.000164860256619116,0.000193325171518116,-0.00303121021979413,7.86382540987554e-05,-0.000171445723028023,-8.46540732787927e-05,0.00199485958281101,0.908447224480477,10.1174592082567,19.5007645280597
"49",3.70180028268968,1.4005787615623e-72,24.4882379625289,0.000155980778155158,-0.000328532184057177,8.58935769527728e-05,-0.00113340555933595,5.93216663880345e-05,1.91491909730818e-05,-0.000126819657445645,0.00199833342142663,0.944657200130536,11.0772554188016,27.1309863958362
"50",3.922824087624,1.0376118571833e-201,24.4796027479065,0.000161036367174697,-0.000397991870066045,0.000315444320161698,-0.00429954026940274,7.04830711522102e-05,-0.000147089796958312,-2.28015929876052e-05,0.00062625996517801,0.94096145414369,11.9830834577427,32.8531628754428
"51",3.80169211209958,1.32260512342964e-112,24.1606308119714,0.000170927647865107,-0.000570542402740803,0.00034453827577449,-0.00488800407084663,7.80328947466036e-05,-0.000198752369630333,1.13004204917826e-05,0.000123934997172728,0.952670883875559,12.2922466672676,34.3841953614422
"52",3.79423019701142,0,24.955514176102,0.000163416802881262,-0.000574678417076987,0.000255776844741524,-0.00354899630805415,8.22118217804234e-05,-0.000159173401363239,2.18199691650053e-05,-5.68887474042314e-05,0.929348206259905,10.9883404422666,27.5256533874617
"53",3.87349084119022,0,23.9744969186463,0.000160079799285495,-3.6465524265965e-05,0.000228404833900652,-0.00353077374739035,3.51081407466e-05,-0.000154112119315162,-3.21996401828373e-05,0.000517557112495559,0.964309035634446,11.8697991900805,32.3362704344394
"54",3.66268933239062,0,21.7636771660339,0.000163033945103777,-6.56197459027381e-06,0.000131990917310327,-0.00170349082127814,7.68158353686353e-05,-3.23561013843554e-05,3.78969759524646e-05,-0.000418844124455774,0.913341899624003,13.3718024385063,31.2398404914778
"55",3.82869645278427,0,25.8486509840955,0.000156074772663755,-0.000513949025473326,0.000129672301172044,-0.00170438989330506,7.53239316250893e-05,-0.000232593400869474,-9.50435762452157e-05,0.00164943385464229,0.97858307715406,12.7363652298556,33.3096359034227
"56",3.8205826071054,0,26.2567041504483,0.000162778527456389,0.00022442609423599,0.000116848358073594,-0.00170069708238702,8.59893852577539e-05,-0.000240080720682822,-6.64904299800395e-05,0.00145828056412964,0.916567666977754,12.7974737330085,35.0790316299907
"57",3.80373166689358,0,25.4088269843011,0.000146666917008009,9.72249953791026e-05,0.000117763692028621,-0.00204999986349171,2.37836733256132e-05,0.000199733854778645,-0.000130219044960154,0.00215708199568918,0.996698700593376,10.9225690047817,27.0923849712606
"58",3.93016192848486,0,24.1336033712026,0.000164884636084394,-0.000144999830694274,0.000181056766559162,-0.00227465323673583,6.66815186310497e-05,-0.000171868340643616,-6.35998024435739e-06,0.000504761348765057,0.916272592149775,9.59711911398505,21.583887532481
"59",3.71489532613359,0,23.6717501878973,0.000155533922320186,8.61411820318908e-05,0.000207331004313076,-0.00296301873681654,0.0001364653876733,-0.00106422427992488,-0.000156300228409011,0.00230207680763775,0.974668399769673,9.6351001347392,20.8229768986089
"60",3.71806858579886,0,23.7773869864117,0.000145843600745321,0.000359973459271238,0.00021658004384839,-0.00313699880668585,0.000144392061991013,-0.000980858805563234,-8.78197513414703e-05,0.00140738485110757,0.949212165548534,9.37240010926814,24.8268380123556
"61",3.93137742202563,0,26.969471558464,0.000155017310925744,-0.000213602820308062,9.73628390611547e-05,-0.00136323209997686,7.09104222607123e-05,-0.000258331230727402,-0.000125747386322743,0.00200319790156204,0.954611399406339,10.6478127199229,18.9555906173969
"62",3.7317335448218,4.6660952007434e-21,23.3295088980619,0.000173618502814144,-0.000335746255535564,0.000122212994862583,-0.00153690582986578,5.93579283489279e-05,0.00049235822141156,-3.72563661229569e-05,0.00127401313996682,0.955687996740011,8.42300601513574,21.5774674513479
"63",3.74018268897971,2.80221492657637e-158,26.5238136938101,0.000172992498725128,-0.00038248289530886,0.000268972806606083,-0.00361489351536675,2.45129362873173e-06,0.000591576939008133,-1.9691261299599e-05,0.000905654961081424,0.926466723083256,8.496749794845,19.8973804835166
"64",3.67801050767231,1.60106119842128e-290,22.4444181313428,0.000154830401334234,-0.0004272930093719,0.000137794283249044,-0.00203672334532798,3.3477515372234e-05,0.000152941880861343,-4.32166251230251e-05,0.00092040087810647,0.950585059080375,7.98236399196289,22.8198418733152
"65",3.52823426886201,0,27.0473392659246,0.000168884420807562,-0.000408690422387531,0.000200831381508539,-0.00269786320698333,5.6708226772486e-05,0.000163821527671544,-5.90745373038664e-05,0.001172086703724,0.945955619277949,8.11999012512286,21.4145223736838
"66",3.54401117985579,0,22.4910687356117,0.000162813795911542,-0.000385423280799413,0.000240456764210485,-0.00328209438667266,7.5467736354666e-05,-0.000263609481899438,-8.63187096597311e-05,0.00156275125077479,0.941845405095516,8.09558803940874,13.69255552775
"67",3.51875997781833,0,23.9498908134631,0.000153143276272086,-0.000250512629415282,0.000116863425004747,-0.00140851521862565,0.00011349413647037,-0.000635449802756735,-5.40641590247284e-05,0.00131353619039792,0.909481577410668,9.03242844333242,16.3366030520561
"68",3.54841546727127,1.93902784085715e-207,25.0166696858984,0.000155642607380745,-0.000232735209653028,6.60359610535356e-05,-0.000963630866836841,2.0343279465124e-05,0.000567421703042348,-7.96738508408187e-05,0.00106206270172678,0.973466887323036,9.79886766588099,20.5785175250293
"69",3.85549500990936,3.20326708428119e-241,24.6567078518521,0.000162222272363257,-8.9910075415161e-06,0.000169971015330427,-0.00261639981115053,5.30277389492663e-05,-1.39002617180236e-05,-5.63275213768591e-05,0.000556463311293461,0.925549577377108,9.68526220787432,19.1921439629754
"70",3.72164883363507,4.99067095076241e-218,23.9871447291227,0.000161779725937955,-6.79375022949075e-05,0.000235672958298309,-0.00315040719807128,0.000103258302669445,-3.11433916432148e-05,-8.49154871839966e-05,0.00201669453259973,0.968658374109641,11.960269491365,32.8580865730691
"71",3.79914783295817,3.43228765248005e-168,23.8150167280536,0.000148810756288773,0.000376394551374826,0.000178557840006802,-0.00317433043826126,6.352788600329e-05,0.000136893443582827,-0.000115822110909291,0.00182865670229621,0.940421178711828,12.5883537034057,34.3473012973378
"72",3.76782580051455,3.03853059828625e-195,24.2093126433727,0.000158836593169957,-0.000301396933346927,0.000309739451029753,-0.00402838505261035,7.89301664282344e-05,-0.000192940710089237,-3.24459622749457e-05,0.000467564043479878,0.936210455210449,9.4230726101278,18.5300542794044
"73",3.68096538466947,9.40443638782782e-34,24.8171038258986,0.000148274408242578,0.000297687731606643,0.000184156342541337,-0.00220470201826628,6.23567283596498e-05,-0.000179539933595674,-0.000121583409795119,0.00214639306910837,0.952439624301279,9.38851934688282,18.3370780294013
"74",3.88345098589928,0,24.4009037013836,0.000162455885356067,1.18425955609593e-05,0.000184604018485651,-0.00225201720829264,8.94260866683727e-05,-0.000173283218684329,-9.66889263500363e-05,0.00173077632408756,0.936156082987182,10.2306215625476,21.3977464650784
"75",3.88015948025839,0,24.6208315519903,0.000154435003417114,-3.12627410503311e-05,0.000205774307397409,-0.00297782155649338,4.31911413656892e-05,0.000355806886812375,5.32037611957457e-05,-0.000842154478805674,0.946415840187058,11.1382333777657,31.8868509146284
"76",3.8596754129469,0,24.5087089229124,0.000159240490205955,-0.000171051568072724,0.00015842346531054,-0.00225529034642478,5.38883828267213e-05,0.000146815092121078,-9.49282036118691e-05,0.00176289405270353,0.940847300250052,8.69000367377877,18.5670446934292
"77",3.63039858795453,0,24.7034190357669,0.000156371870306453,0.000269739730354167,0.000166923406412856,-0.00232022373263467,7.78971612991538e-05,-0.000281437334103645,-4.93997182406991e-05,0.000855385004842678,0.946350936770957,10.8489490272588,29.9308127760888
"78",3.56878055205367,0,23.6469387962645,0.000155927170772579,-0.000131163983820325,0.000119009476709995,-0.00180352525044184,8.45927801366397e-05,-0.000296501879824373,-8.01264580710552e-05,0.00139672330903949,0.935927093219581,11.9336278313469,30.6208634711187
"79",3.58637628784903,0,24.9081570043413,0.000145748616544658,0.000344414081956464,0.00023092110887084,-0.00349298295504001,0.000105940759213251,-0.000300595370986326,-9.89626768927007e-05,0.00168532312702185,0.944185771280032,10.063637422489,22.2134295821845
"80",3.70473710972813,0,24.4970351374874,0.000153665669063662,7.33351569645243e-05,0.000248309086564459,-0.00389453831686017,4.86918769621645e-05,-0.000146401170774996,-0.000104929057146246,0.00180743037300947,0.934816471917089,9.35197128867823,18.3053064899907
"81",3.73989172531101,1.90817516351123e-42,24.576324345407,0.000146729181455786,0.000351920030237055,5.39084428539981e-05,-0.000843619892787172,5.61103332586755e-05,-0.000143802065956468,-7.62387533461987e-05,0.00148352474671916,0.931209057498312,10.5407066989721,22.1010537376625
"82",3.68639229879603,4.89222067859948e-27,23.4123962812382,0.000154293410592108,0.000405991896823347,0.000283467419250717,-0.00431825734533583,5.2518137636457e-05,0.000163393487471724,-9.13173612324943e-05,0.00113161501127516,0.919387374615722,10.7943395484344,26.7197909144392
"83",3.68720437595921,1.19269008801905e-18,22.7823235475461,0.000158238767219369,3.47901256408859e-05,6.57649174702507e-05,-0.000862355793587993,7.25827210594117e-05,-0.00040884878299846,2.40848781307223e-05,-0.000291778136990216,0.961279742027994,10.0762157946142,33.4560453345255
"84",3.86079505852418,7.91410345231299e-267,24.6938939590057,0.000152413753259144,0.000234190902012654,0.000187095709323284,-0.00254881849660924,4.44554875046097e-05,5.62629223181366e-05,1.41843518750729e-05,5.06844729185807e-05,0.936453249454992,12.3678769791341,25.8071759339429
"85",3.6475252332515,1.51768621723574e-168,25.777537257232,0.00015590895077056,0.000446722138733293,0.00019166730499786,-0.00271781547176603,6.36565124050695e-05,4.79444563343444e-05,-0.000118179055689525,0.00180028799525262,0.9387828118148,10.5491185439461,16.9417479112083
"86",3.64306936437382,3.60206222492667e-258,24.1012266378704,0.000136702764293889,0.000423260304043234,6.81492670748262e-05,-0.00110357265273306,8.56145137667794e-05,-0.000186655785814709,-4.43196309295306e-05,0.00129220206520879,0.92448535977356,10.3193365398755,15.605311819483
"87",3.67639496947343,3.4398291763989e-120,23.5742947705915,0.000166355295988983,0.000198221645722596,7.76658766521626e-05,-0.000968441856702792,2.87097420575508e-05,0.000197566946968484,-4.02915425954952e-05,0.000461097145699587,0.961361552344343,9.86128670860129,16.7350070153844
"88",3.54572615913516,1.38299787687157e-168,23.9682044406656,0.000178248826500455,-0.000517957393564064,0.000221891477476521,-0.00307999263760933,0.000157885475768837,-0.000779469136953037,0.000130671264409815,-0.00202671404195845,0.929217332250743,12.4743863876549,35.4921374250685
"89",3.72564519791086,3.27791881705319e-313,24.4545754220371,0.000154498377868475,-0.000498027966661231,0.00015637879919654,-0.00243139198261655,6.90088525893456e-05,-0.000473823971472568,-9.17877660582313e-05,0.00169389832996486,0.958421431747353,11.4829093067363,38.5982705207297
"90",3.83351036297157,2.44825045817858e-312,25.1971047217853,0.000156282392782233,-0.000496410777217041,8.98409023119906e-05,-0.00100113096230544,0.000103966901516183,-0.00046631245732307,-0.000166511326229901,0.00283968479112637,0.935191755502659,12.8448157760574,39.0606558656386
"91",3.88389326689379,5.76229176297215e-172,25.7294166717586,0.000144584838106055,0.000123194369073894,0.000110881925982471,-0.00132911800365608,0.000113354919029849,-0.000571507870327189,-0.000108547787636184,0.00166682865783583,0.943453689845722,10.5282197541499,20.6937050158224
"92",3.89547930616644,1.62560622191496e-233,23.5336374159756,0.000166088406714063,0.000278318779971721,5.67839361905034e-05,-0.000480044692304092,-6.92902147736266e-06,0.000477824635180922,-2.55819076555464e-05,0.000538603466212932,0.944436644401433,14.7399647336346,39.5778033875801
"93",3.88279264383174,0,23.6924908818577,0.000149724783805391,0.000437035809825619,1.38846148433007e-05,-0.000104931172179428,6.94311379336588e-05,0.000177202390895334,-5.09543218316093e-09,0.000168388053324199,0.942634833769105,9.03840253400287,24.8022784596666
"94",3.85044032668109,0,25.4159343373896,0.000155475237557813,0.000142027524874933,0.000143314396671651,-0.00191775135258299,3.03696964377671e-05,0.000492047035895735,-0.000147155288081974,0.00254001025004496,0.961899545393905,10.4662950078482,21.9532811355702
"95",3.55588441890243,0,24.9485755332907,0.000143857966469014,0.000564265635173312,0.000188580844743597,-0.00281227439950458,5.09128581276506e-05,0.000285471299229692,-0.000131423582908953,0.0022701792033281,0.958753004125644,9.16233166729554,15.105280754524
"96",3.65593197692737,0,25.0643517062071,0.00014486611993994,0.000472293826446247,0.000310716094330906,-0.00466680825102641,0.000124144222257021,-0.000524980292388874,-8.25685064186761e-05,0.00154146658888024,0.906123408770174,10.8428385070166,23.9723547069122
"97",3.70732512002594,0,26.378161176339,0.000154841302174933,0.00047924262899413,0.000284315690538306,-0.00396976198076031,6.89066985946097e-05,-0.00053134186438819,-0.000116655427608681,0.001846982518981,0.954105427459954,8.60729702864956,11.9637462814295
"98",3.76318389553883,0,23.1662176347279,0.000153954211584087,0.000376967882385161,0.000258641713825132,-0.00358701756019106,2.45005224238883e-05,0.000449495067374676,-3.84743708720514e-05,0.000753375526033176,0.936548947521913,7.7863748424389,12.3712710972964
"99",3.87792835887244,0,24.2059382182715,0.000168409829342816,3.30615351572926e-05,7.30520603742306e-05,-0.00106692788368571,5.58656709479684e-05,0.000576464322700919,-0.000110041765133621,0.00186405187969963,0.937835435061399,9.8685803301419,18.4759314309806
"100",3.89150943489421,0,24.7509349423125,0.000188838213254644,-0.000774257766509795,0.000203313171997297,-0.00309252999828676,1.99522774790993e-05,0.000631175252003095,-4.23872181557286e-05,0.000730680644053345,0.938412522206305,9.89109190498729,18.012109407941
"101",4.02297234409566,0,24.6838919224764,0.000166054855746885,-0.000765275945204554,0.000238900721605084,-0.00306969121513298,5.30846626090961e-05,0.000563738416862332,-4.35966393303248e-05,0.00080609319928533,0.959238169753745,9.98114040189848,16.8154403278278
"102",3.99850734699543,0,24.6882683552991,0.000145330115366288,0.000541465280938239,0.000152132206239451,-0.00215481660160104,4.08339105124548e-05,0.000601909874221704,-0.000117338327472931,0.00190549344953205,0.937575441773752,10.0658449466867,32.7374661839472
"103",3.78035153238141,0,24.7052956420292,0.00015028107858946,0.000259288901404048,0.000188679027166168,-0.00252837718494446,4.03450062563343e-05,0.000533870627401657,-0.000111503109455768,0.00201248720204037,0.927473050491344,11.7896736596746,29.3601281706218
"104",3.9521639549563,0,24.8414315749383,0.000143959516230306,0.000231883333592394,0.000247545208003141,-0.00327550058535014,6.12628823346377e-06,0.00074845272186467,-2.87945283722137e-05,0.000145211275271715,0.955971023665652,10.0795185544739,33.443999649489
"105",3.79674337541901,6.32567525379266e-265,25.0881408976539,0.00015300077069885,-0.000448746152765769,0.000198725672473032,-0.00327148782097148,0.000108845092216932,-0.000880757260026812,-2.71928515431637e-07,0.000262452875533055,0.967660723743064,12.3452456014362,37.9540115021792
"106",3.82552089856623,9.70592780860629e-314,25.1631619736784,0.000166750075857865,-0.000506086875034536,0.000109207881976277,-0.00170958019462447,7.71754403992644e-05,-0.000310426704969161,3.82123908760693e-05,-0.000702279012083769,0.960035636945214,9.60470798580207,19.8005152938039
"107",3.89260122283886,0,23.0375128042548,0.000166919361049042,-0.000611362318251345,0.000281331590251951,-0.00459192339909832,7.08536545606964e-05,-0.000210517837455449,-2.26049454633584e-05,0.000112506017055947,0.91802809267647,8.59029240458275,16.8546975594217
"108",3.92658080181119,0,26.0975209566747,0.000169352558632537,1.13621140258695e-05,0.000265090121638469,-0.00428654697470715,5.80089243775993e-05,-4.37620391092306e-05,9.05761093730189e-06,-0.000188142306364085,0.94669482176779,8.98616480219352,17.4916786201992
