"","alpha","beta","omega","death1","death2","pred_nh40","pred_chl0","gamma","loglik","ttime"
"158",0.00608900866169616,28.2015540053905,84.4387344350636,0.183912241221148,0.00015658107258124,5.64608212857955,30.6621722507767,0.0502428365148693,-294.773626119192,65.4700000000003
"159",2.22044604925031e-16,2.22044604925031e-16,0.501033154005155,8.29674255584472e-06,2.22044604925031e-16,2.22044604925031e-16,1.20626802259446e-12,2.22044604925031e-16,-497.838983089523,21.1099999999997
"160",0.00587578933588903,28.3391107383207,205.980475024632,0.179140845664494,0.00015295168178644,5.64775076044136,30.3459137657124,0.0503653153792325,-294.784910000298,59.79
"161",0.00579599545915273,28.4137765880644,517.163806107557,0.177928170037468,0.000150447592298149,5.64833675253998,30.1494612365912,0.0503497534842218,-294.790518101695,56.0200000000004
"162",9.10452928269306e-11,5.53333229468309e-10,0.000140312464530575,7.80310863045732e-06,1.76782852763194e-07,3.31426385795492,151.474584255372,2.45334355031542e-06,-398.09434358218,32.1300000000001
"163",0.00788627678328737,27.166849739134,16.1068822506008,0.231976031163126,0.000134942382119509,5.63915700889071,32.5702427841027,0.049632010734955,-294.738527377225,101.06
"164",0.00500279479023108,12.8362757615279,343.264009261964,0.000425248909413508,3.69980409003638e-07,5.7520617697585,53.4840900828414,17.8119921975269,-298.739346993819,55.3999999999996
"165",0.00586822000508527,28.371448660473,190.111982686163,0.177799445919527,0.000158744761757584,5.64706125423981,30.3744581868946,0.0503208518791549,-294.784098287141,52.3599999999997
"166",2.22044604925031e-16,2.22044604925031e-16,68.5273385197527,2.14096810200496e-07,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,-497.838983089523,20.7800000000007
"167",0.00573365891703856,28.4901630860678,1023.94867222073,0.174387497684726,0.000159423384452852,5.64766526046796,30.1441358389809,0.0503349251049088,-294.791920396706,56.6800000000003
"168",0.00566876245636989,28.5375571444182,1115.33087395385,0.168593563087786,0.000175134841267069,5.64663060379608,30.2817709388049,0.0504561233876358,-294.793799533691,57.3999999999996
"169",3.17515343468281e-10,5.04553845429199e-11,5.15810565674454e-05,7.19068004546678e-09,8.37680166406727e-09,3.31402055618931,151.050180756049,3.57894035735238e-07,-398.085191465348,33.1400000000012
"170",0.00648581589738012,27.8900472154091,42.5358736737539,0.194568611144602,0.000149767829337348,5.64453236669738,31.176080566816,0.0502268206341628,-294.759333783531,58.3099999999995
"171",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.0003131201901829,1.25518885329464e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,-497.838983089523,20.7400000000016
"172",0.0077461235714265,27.235595328075,17.1555235202745,0.228204962420346,0.000137166935829297,5.63952145625146,32.3937357672399,0.0496870681884961,-294.73932711456,72.1700000000001
"173",2.22044604925031e-16,2.22044604925031e-16,0.000402894223450581,8.71757098850348e-05,2.22044604925031e-16,2.22044604925031e-16,9.59619764585707e-08,2.22044604925031e-16,-497.838983061806,21.0500000000011
"174",0.00212568459260743,54.3390846816707,46.4988453932106,0.00938574056282329,0.000581249040023579,5,33,0.0722220886863303,-648.842371621433,24.8500000000004
"175",0.00726421391761586,27.462315364233,22.0083472978246,0.215711941431387,0.000142198507407011,5.64152626613467,32.0178806623944,0.0498512337459797,-294.74314915024,87.6600000000017
"176",0.00501976526523333,29.8599890781513,80.815369342188,0.101467878277426,0.00039338732221645,5.61655830258988,32.85655858277,0.0497942044622654,-295.171761129164,42.5499999999993
"177",0.00800647311511144,27.1090481590858,15.3410729917066,0.235086626925956,0.000132910318015411,5.63894395692619,32.674598595291,0.0496129245869078,-294.73828826839,86.7199999999993
"178",0.00596742268949473,28.1634807504409,128.24353488098,0.181369209415551,0.000146871508066087,5.6477893326938,30.6853154368496,0.0506125408907721,-294.780725534945,55.9200000000001
"179",2.22044604925031e-16,2.22044604925031e-16,8.4800776598938e-10,8.44866823351319e-05,2.22044604925031e-16,2.22044604925031e-16,2.78627696109134e-14,2.22044604925031e-16,-497.838983089523,21.0599999999995
"180",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00084225178920968,2.26059943440073e-09,2.22044604925031e-16,3.84015430283304e-11,2.22044604925031e-16,-497.838983089512,21.1599999999999
"181",0.00571900889994428,28.4966126119245,640.564476445237,0.171833215467701,0.000167624995381066,5.64706376236102,30.2519744008749,0.0503970465038189,-294.791318859876,43.0899999999983
"182",0.00804432399266678,27.0917629967544,15.1530261209549,0.236034601063785,0.000132686420651715,5.63885479991463,32.6464392250416,0.0496109445328117,-294.738317933674,76.9000000000015
"183",0.00598499678168053,28.2084426500991,135.294649976618,0.183733241170676,0.000142849278046198,5.648078927338,30.4930244536461,0.0504199611617293,-294.781629197642,48.1900000000005
"184",2.22044604925031e-16,2.22044604925031e-16,2.67229216895021e-08,1.50958029836886e-05,2.22044604925031e-16,2.22044604925031e-16,6.56844490813492e-14,2.22044604925031e-16,-497.838983089523,21.25
"185",2.22044604925031e-16,2.22044604925031e-16,2.56775393915897e-16,0.000983663127459858,0.0231342732058113,2.22044604925031e-16,1.17442996506183e-05,2.22044604925031e-16,-497.838979716752,21.0299999999988
"186",2.22044604925031e-16,2.22044604925031e-16,8.07307729157097e-16,1.78141319046139e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,-497.838983089523,20.7800000000007
"187",2.22044604925031e-16,2.22044604925031e-16,0.00108700649571539,0.000690392080378928,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,-497.838983089523,20.8100000000013
"188",0.0057180435599774,28.49388397032,1350.38486612657,0.17316321562064,0.000162207986476358,5.64729330962147,30.1336002832952,0.0503920406840115,-294.792443504279,42.2800000000007
"189",8.25202542537911e-11,2.22044604925031e-16,3795.62862539729,0.00324736831327487,0.00285568899661344,2.22044604925031e-16,0.0054907848463884,2.22044604925031e-16,-497.837428914409,21.0900000000001
"190",0.00571399602264781,28.5010207406399,1547.76529776446,0.17324922085417,0.000161720620085971,5.6475908439687,30.1535885614086,0.0503663809764254,-294.792609001791,61.9600000000009
"191",0.00484354177430976,29.4642669127905,1128.67363815086,0.103223972179099,0.000347871323956959,5.62850542640725,32.9008432068131,0.0512074966581696,-295.076439328408,41.3199999999997
