"","alpha","beta","omega","death1","death2","pred_nh40","pred_chl0","gamma","loglik","ttime"
"224",0.00262901347291674,8.32062684898279,76.4616562215239,0.00408372848360292,1.45160862253516e-08,25.1004107276949,48.1716071769771,4.14807325829044,-423.655624529556,49.0899999999965
"225",0.171916541105926,16.4691140643755,132.003455273336,0.000452548277319511,1.50751936167323e-08,10.3039116100764,43.9330394278462,0.202814278586087,-566.635757987673,26.9799999999959
"226",2.22044604925031e-16,5.6876110800774e-12,1.38969436781371e-07,0.00197068044487986,1.16790163383818e-08,2.22044604925031e-16,1.85184584277969e-07,1.13035001909638,-614.082394047276,21.6399999999994
"227",0.00198966593492835,9.39216287962626,2949.60557331935,0.00079062998780445,1.82904897592079e-08,25.1097772775357,44.3561567663259,17.5562165652519,-424.093156026197,50.7599999999948
"228",0.00459644205153719,6.38553136147905,20.3727082676897,0.00499304796192764,1.40609349955507e-08,25.1111952030272,57.2165577876987,4.74997293912408,-423.293595057146,39.0499999999884
"229",0.00515529809192903,6.06235199571348,17.3578846435717,0.00623814121776726,1.52099193441609e-08,25.117162462789,58.549563117852,4.08401689558544,-423.301549616475,39.8899999999994
"230",0.00459476713199481,6.40204051260711,20.3614495367815,0.00559423249485387,1.35312738063979e-08,25.1054408651609,57.2727317084526,4.23827149920157,-423.295278438937,37.8699999999953
"231",0.00505785136274927,6.33847603194157,17.9998716060381,0.0138718260087405,1.40592234950702e-08,25.1026607877564,57.4761962724091,1.82736021303894,-423.308375682548,42.2600000000093
"232",0.0020012986174541,9.45971563299332,2248.48344017809,0.00288752839354677,1.56456383424538e-08,25.0867255660092,44.01133245426,4.87416092107784,-424.11822637619,70.6300000000047
"233",0.00320307696800309,7.59821120528661,37.8374606871698,0.00214540254448611,1.19044703790993e-08,25.0574003177235,52.7586779336509,8.69960816192173,-423.39499958439,46.0499999999884
"234",0.00321822874734883,7.55532526254363,40.0407933673201,0.00395970730192933,1.5222265980465e-08,25.1115238794384,52.0490321250229,4.82536279853415,-423.419855218659,30.1800000000076
"235",0.000638287942823278,30.7358377106198,64.9500750541161,1.60500975183485e-07,1.35371402896373e-08,22.4011469745564,56.6439174949226,4.63975258253019e-05,-433.267169513232,48
"236",2.22044604925031e-16,2.22044604925031e-16,1.66020516542139e-05,1.32435948974668e-11,1.13118958926207e-08,16.5843700038332,1.54819538917417e-08,5.37545921848345e-09,-559.802846340132,80.3299999999872
"237",0.00451756485127892,6.44199553263156,20.8901011928273,0.00507227032167389,1.49271631999544e-08,25.1098727530901,57.0521756997052,4.625106584144,-423.294791360361,33.2699999999895
"238",0.00454652529931462,6.35407725319335,20.5850505021375,0.00273604774377434,1.25411933803986e-08,25.1090003132048,57.407275273691,8.58014240905377,-423.291343340929,51.8399999999965
"239",0.00464549023473308,6.35336829594172,20.0533788019348,0.00491724423808572,1.34467131682632e-08,25.1107659655579,57.3073800784683,4.85337192239302,-423.293061431562,41.5
"240",0.00438388321663114,6.54583141035366,21.829489349305,0.00525279268278687,1.41435311387119e-08,25.1065263882636,56.7093106916989,4.38277546335573,-423.29753908649,42.0500000000029
"241",0.00456065231397748,6.32461378035529,20.412785925555,0.00185996107731318,1.01532525313627e-08,25.1056037448704,57.5205076246162,12.6230892914454,-423.290442202037,54.3600000000006
"242",0.00505488982002949,6.25125164668229,17.9750138025803,0.0108893193265576,1.46870403558843e-08,25.110537195609,57.760943934242,2.32267045840926,-423.303533982171,31.4199999999983
"243",0.00460485153124293,6.39018766008203,20.3395165957684,0.0053581664961742,1.38859543557126e-08,25.1227337947405,57.163703734699,4.43183475057334,-423.294345632719,39.4100000000035
"244",0.00467041612906913,6.30660683685749,19.8395317601018,0.00398375638589599,1.3589853173853e-08,25.1066619678847,57.5772552593309,6.00325851073217,-423.29239361694,40.0099999999948
"245",0.00479032580921588,6.28631719759164,19.170399357394,0.00608177075078685,1.42350007477598e-08,25.1040746064142,57.7403957196037,4.00186380066232,-423.295698655047,37.8799999999901
