"","alpha","beta","omega","death2","pred_nh40","pred_chl0","gamma","loglik","ttime","corrgood"
"99","1.688658171554e-11","6.75810547400089e-11","1.37513906746715e-06","1.41909919029622e-07","6.58689489606569e-09","7.66106416310479","196.960783879649","-487.034930599546","42.2099999999991",0
"100","5.55577660247726e-12","2.90333233905285e-12","1.10747095350604e-05","6.16259249561946e-07","7.88377893669782e-09","7.65223100228646","196.906530099728","-487.035255425716","35.8100000000013",0
"101","0.00334094096082448","17.8388129016973","13951.1017126098","0.00692635241762711","0.000494331286489653","13.768160842987","28.8610918636189","-432.029763210096","98.2299999999996",0
"102","0.00886071341285675","15.7179626623679","5.96799028219271","0.00195266365543411","0.000871162348517225","13.5109171451934","39.9119936319396","-431.09883168734","110.860000000001",0
"103","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00209490162692164","1.21574468309483e-12","2.22044604925031e-16","2.20587213326758e-06","-563.985316682575","22.4399999999987",0
"104","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00146799074473469","7.04688164223176e-07","2.22044604925031e-16","9.47720657480731e-08","-563.985317131344","22.5699999999997",0
"105","0.00431131624577567","19.0732972220962","16.1820009791125","0.00501889998215561","0.00040451700998394","13","40","-662.33504457176","26.3400000000001",0
"106","4.41444895241845e-09","2.22044604925031e-16","1.1496461654997","0.00346757403098053","3.14246724595384e-13","2.73057243382065e-13","0.00292901349103501","-563.98469984411","23.130000000001",0
"107","2.22044604925031e-16","2.22044604925031e-16","4.83466933569741e-07","0.0010807170625373","2.22044604925031e-16","2.22044604925031e-16","1.68527125221004e-10","-563.985317151539","22.5999999999985",0
"108","7.7319609432436e-12","2.21868711692356e-13","7.95894353466821e-07","6.55690811413586e-07","2.47044804908839e-09","7.65356253581486","196.903286405184","-487.034951694308","35",0
"109","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.0010759409364392","2.22044604925031e-16","2.22044604925031e-16","3.03837550674119e-10","-563.98531715151","22.6399999999994",0
"110","1.4040690391259e-11","7.90769026388178e-12","4.69108949598886e-07","3.3949047260661e-07","2.2023660517031e-09","7.65202263955677","196.922633149794","-487.034892364325","37.6099999999969",0
"111","0.00532948709339119","16.8654414923676","8.3970850675066","0.00182803308648634","0.000540606257603524","13.1516469477838","50.0279833946528","-432.471432810337","40.0800000000017",0
"112","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00198945210751095","0.000503792248771495","2.22044604925031e-16","5.90756224917467e-05","-563.985304582752","22.6400000000031",0
"113","2.22044604925031e-16","2.22044604925031e-16","1.27393433249961","0.00194568557731402","2.22044604925031e-16","2.22044604925031e-16","9.63127769330498e-07","-563.985316946604","22.5300000000025",0
"114","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00108097843188851","9.1723457937305e-14","2.22044604925031e-16","3.70670032506353e-08","-563.985317143643","22.9400000000023",0
