"","alpha","beta","omega","death1","death2","pred_nh40","pred_chl0","gamma","loglik","ttime"
"128",1.69543286015065e-13,2.1633259460241e-11,6.64724738019888e-07,1.81469766019568e-08,1.24024831328083e-08,7.65289662992518,196.916304352406,9.64445371701665e-05,-487.035315675593,40.9300000000003
"129",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00457367218155577,15600.0365620571,4.30336445685214e-12,3.90461321548202e-11,3.74539503659112e-14,-563.985317151544,24.3599999999997
"130",8.09415256128791e-13,2.22044604925031e-16,0.0231004173842438,0.00483101599919798,0.0130163788819222,2.80287734055941e-06,0.00051775783191698,2.92558982453494,-563.985057909797,24.6899999999996
"131",1.61775965200668e-05,2.22044604925031e-16,1717138.26360239,0.00200477937749221,1.54957329594728e-13,7.44917131508594e-13,1.37121044081715e-05,1.9673379108688e-11,-563.985314234495,24.25
"132",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00626599534772801,0.374052066224916,5.48269650418007e-15,1.39315545644731e-14,2.22044604925031e-16,-563.985317151575,24.2299999999996
"133",3.26808836963467e-11,6.9232434220859e-14,1.03892378972535e-05,2.75103791244604e-07,1.87664902063032e-09,7.65828946438212,196.989866453671,4.77474793215563e-08,-487.034749282775,41.1599999999999
"134",0.00468194270945492,16.9248889560704,23.0802000720922,0.00251152128015374,0.000623331408115128,13.6428224667056,34.5835948724919,0.0947102066849014,-431.541146758924,59.1300000000001
"135",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00466299810051468,530.123141949012,2.22044604925031e-16,3.06458050992572e-06,2.22044604925031e-16,-563.985316517068,24.5
"136",0.010483335728519,14.759174951889,4.55553719971561,0.00120807739993925,0.000835031889146166,13.6810686810341,43.6228800551943,0.100758818373161,-430.98727417235,52.0799999999999
"137",2.22044604925031e-16,2.22044604925031e-16,3.29483472362226e-07,5.3165068578196e-05,2.22044604925031e-16,2.22044604925031e-16,1.42790568374418e-12,2.22044604925031e-16,-563.985317151575,24.3299999999999
"138",1.0031760077823e-12,3.09173535165808e-11,1.23312440431441e-07,0.00509906990282695,0.17696974964816,7.63049324567571,86.890291313008,4.35116933159343e-05,-527.3897239031,49.54
"139",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00478504392742732,0.000148662397438035,2.22044604925031e-16,2.21886112065587e-15,2.22044604925031e-16,-563.985317151575,23.9499999999998
"140",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.0027647745851084,3.70124396392134e-05,2.22044604925031e-16,1.43118915315015e-08,2.22044604925031e-16,-563.985317148545,24.3100000000004
"141",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00528077841437525,1227986425.67969,6.20052663938894e-13,4.79778462689636e-10,2.22044604925031e-16,-563.985317151546,24.6999999999998
"142",0.003280843603404,17.8324048854203,10979.470711882,4.67111697246694e-05,0.000507679810148779,13.6413978688909,30.31999551319,0.0972257234839578,-431.964370514455,105.969999999999
"143",2.45953743361823e-12,1.47691371269351e-11,3.29973110441384e-07,0.00649922601993597,0.317176286783344,7.65452453167667,46.5234799647153,4.83323184978503e-05,-527.402998093081,36.3499999999995
"144",1.99971997650322e-12,4.55928500387471e-11,1.15272330281105e-07,3.43402782627978e-07,3.60751043592348e-09,7.65208202693023,196.923040422505,0.000144098640144605,-487.034965438092,35.4800000000005
"145",8.51891587023891e-13,1.09035316694229e-11,7.50825494884432e-08,0.00569470304008166,0.268597997909854,7.66312624969268,53.4473709295583,3.3552207191247e-05,-527.380063065807,53.1199999999999
"146",0.00517831187841461,7.95135590079363,17.6246267653027,0.00406960558020243,8.54641387103948e-05,14.3940661347824,75.325115942558,0.68006202023595,-435.123322598397,50.8299999999999
"147",4.0541305281697e-12,5.93133402736183e-12,1.22781177447351e-06,0.00225147471664081,0.0908045975582062,7.68356836012661,102.052400162189,7.32618311179593e-06,-527.228062054518,40.8900000000003
"148",0.00401830922453084,15.4741526389626,18.4466587040281,0.00712152092845247,0.000327214213306236,13.4930467877164,51.7513763691665,0.130136182179674,-432.428364366734,51.1700000000001
"149",2.22044604925031e-16,2.22044604925031e-16,1.26701977819364e-05,0.00142781493922192,2.22044604925031e-16,2.22044604925031e-16,2.35366920497526e-11,2.22044604925031e-16,-563.98531715157,24.5300000000007
"150",2.22044604925031e-16,2.22044604925031e-16,3.63918022578643e-06,0.00235240004721982,2.22044604925031e-16,2.22044604925031e-16,1.5839918986736e-10,2.22044604925031e-16,-563.985317151542,24.3999999999996
"151",5.82794564178554e-12,4.10401623511142e-13,1.31190632391967e-06,6.42348446884402e-07,2.22044604925031e-16,7.65649249827814,197.028619653205,3.43648950006369e-06,-487.034788797596,37.9499999999998
"152",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00111978017324212,7.46006197656172e-10,2.22044604925031e-16,6.32495526160235e-10,2.22044604925031e-16,-563.98531715144,24.3699999999999
"153",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.0050832700089558,0.00147752081480207,2.22044604925031e-16,9.23783506950935e-15,2.22044604925031e-16,-563.985317151575,24.0899999999992
"154",0.00103163786884854,28.8431023328549,205.726228630464,8.76854400484446e-06,2.35004416813848e-07,12.0838822530671,61.2283971828064,0.0471300623818779,-444.888523877971,51.8899999999994
"155",1.8867911225736e-09,2.22044604925031e-16,0.0635778588445374,0.00289251047582742,2.22044604925031e-16,7.6798068034164e-15,1.88926202318465e-05,2.22044604925031e-16,-563.985313155184,24.5299999999997
"156",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.25683993203544e-06,2.22044604925031e-16,2.22044604925031e-16,1.99669510075639e-08,2.22044604925031e-16,-563.985317147273,24.7200000000003
"157",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.17920657598877e-05,1.01679085763407e-09,2.22044604925031e-16,1.42539709863192e-07,2.22044604925031e-16,-563.985317120868,24.3599999999997
"158",2.22044604925031e-16,2.22044604925031e-16,2.393352237066e-14,0.00126903464222125,4.60847434238874e-07,2.22044604925031e-16,5.17327182051205e-14,2.22044604925031e-16,-563.985317151575,24.2699999999995
"159",7.32347471543041e-13,3.35803442533518e-11,4.60296704536043e-08,2.07634641375864e-08,3.45375547880187e-08,7.65448931674772,196.901816574323,0.000638064299312664,-487.036449792665,41.1700000000001
"160",0.00427177631590515,15.941479777731,12.6265135866124,0.00520219582550228,0.000449973663073809,13,43,0.273154162872893,-635.135570574568,28.6199999999999
"161",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00124238135762253,311.883793134933,2.39494311654793e-15,2.2810986040912e-12,2.22044604925031e-16,-563.985317151575,24.3299999999999
"162",0.000994047251196806,30.0034675436959,1220.49806808744,3.72437535913375e-05,5.20150837701733e-07,11.7925847477739,59.5696738068099,0.00640605705638499,-444.689567171837,56.3299999999999
"163",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00668893848538527,0.000429928327290365,2.22044604925031e-16,2.5010191576018e-10,2.22044604925031e-16,-563.985317151524,24.8100000000004
"164",7.90169568345999e-13,1.6875586447522e-11,0.0831473560090114,0.0518761460604861,0.539851674858654,0.0122969244619781,0.0203375255681199,883.140020066882,-555.25761826791,40.0900000000001
"165",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00437192367331642,28772.6379409528,2.22044604925031e-16,4.1622535236957e-07,2.22044604925031e-16,-563.985317070389,26.0100000000002
"166",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000452413187445227,0.000749760514646862,2.22044604925031e-16,1.92264925702394e-07,2.22044604925031e-16,-563.985317110264,24.75
"167",1.07295095796774e-12,4.48159395956599e-12,1.07274645687386e-07,0.00405576657482467,0.24133397153302,7.66616518573142,60.957193448982,2.59729695463496e-05,-527.370655413639,62.3900000000003
"168",2.28080779418971e-11,3.4666391602429e-15,2.30304618278724e-06,1.46419327785468e-07,8.25362574960098e-10,7.65214709224801,196.944493584152,8.36545445668881e-09,-487.03476773285,60.1300000000001
"169",0.000982932063374137,29.2772212629678,1348.69956062045,1.85574039607207e-05,2.68324734232541e-07,12.0252380550143,60.947999054348,0.00140313865213198,-444.705108264518,67.1100000000006
"170",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.0044595241341221,6548580.3576485,2.22044604925031e-16,1.30647985748201e-06,2.22044604925031e-16,-563.985317139205,24.6400000000003
"171",0.00102385631715048,29.0251279161674,514.264255577871,8.46130070970203e-05,1.23041889124812e-06,12.0862501004438,59.3566543950668,0.0378093977463349,-444.763803820445,71.6099999999997
"172",2.22044604925031e-16,2.22044604925031e-16,3.25443892351883e-12,0.000368925864151319,2.22044604925031e-16,2.22044604925031e-16,1.7437216151393e-13,2.22044604925031e-16,-563.985317151575,26.6000000000004
"173",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000319069289656582,3.71421274832313e-07,2.22044604925031e-16,1.43074383463813e-06,2.22044604925031e-16,-563.985316843895,24.71
"174",1.31111237496797e-13,9.79843326143731e-11,1.7141462382125e-07,6.82997377108074e-07,1.04238461168367e-09,7.65206197244666,196.9023890336,0.000300179349906868,-487.034923865186,33.7799999999997
"175",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00310749447864539,0.0194633189201253,1.30886682612545e-13,5.14695409616428e-16,8.15741699809273e-14,-563.985317151575,25.1199999999999
"176",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00277155853423211,3.09982555399773e-08,1.47780114079195e-14,7.68912687121836e-16,1.30768896116793e-14,-563.985317151575,25.0999999999995
"177",2.22044604925031e-16,2.22044604925031e-16,0.338713253346932,3.71061191203375e-05,2.22044604925031e-16,2.22044604925031e-16,3.29688262860546e-12,2.22044604925031e-16,-563.985317151575,25.2200000000003
"178",0.00410743069213505,12.875325603007,9.42731908451145,0.00689114558358676,0.000791088833946269,13,43,0.351515909970738,-554.307108648442,28.6999999999998
"179",0.000975062742318507,30.2155252763716,760.393580234758,1.27650394662954e-05,8.57047705961567e-08,11.7572723553011,61.2421523634202,0.00356200247036919,-444.699832135242,56.6300000000001
"180",1.60491227977392e-12,8.50259893994862e-11,2.41612807220315e-07,0.00352657914515277,0.230702165586767,7.6529292919491,59.9625678055106,0.000133126094883525,-527.371393715322,39.6599999999999
"181",2.22044604925031e-16,2.22044604925031e-16,1.21606074690816e-14,0.00176018287642534,9.99057110369566e-11,2.22044604925031e-16,9.99573151700958e-14,2.22044604925031e-16,-563.985317151575,24.5799999999999
