"","alpha","beta","omega","death1","pred_nh40","pred_chl0","gamma","loglik","ttime"
"1","0.00497742818203658","15.9323850807055","91.9210636881373","0.194921256077449","13.7376541516544","32.5913145099136","0.0890888537562671","-433.251022534378","82.5"
"2","0.00423383837823478","10.1864203682519","85.1092129102733","0.0360116658388835","14.0498966850435","50.3751208760575","0.374286562585472","-434.636989074208","51.8600000000006"
"3","0.00370943556460442","9.65486246647328","508.2728937338","0.0151558645981784","14.0514521081713","53.1347497462299","0.804200781632092","-434.974387279282","53.5200000000041"
"4","0.00477566751970654","17.4110556120443","207.189723610646","0.220551498364157","13.6318062411856","27.7876061770172","0.0776794166932358","-433.327321202755","69.0499999999884"
"5","0.00511391838720688","15.2207914748583","54.4098155948379","0.173417559025454","13.7355324696892","35.8028963526072","0.0971718354151576","-433.247390159756","81.6299999999901"
"6","0.0047778947544451","9.80401824102948","38.3858904961026","0.041071259142422","13.9572086520911","54.2480419367329","0.352590665566499","-434.622667947695","59.5299999999988"
"7","0.00452891058285518","12.2773731268087","116.4700359855","0.0743462596549992","14.1829096597686","38.4111532847925","0.184215165004476","-434.304501487334","61.9100000000035"
"8","0.00504198176305402","15.6560032090876","78.9328753196555","0.187727813602689","13.7726453694183","32.7916767165932","0.091893906820644","-433.250206759665","74.3800000000047"
"9","0.00513527286986864","17.8750778151547","106.61426599215","0.248742334585983","13.566323539534","25.6180997639915","0.074115498548009","-433.271984680047","63.6599999999889"
"10","0.00483270461592278","15.4837747224045","155.188960650922","0.177474135345167","13.9136131755877","31.2852130148835","0.0946628858342789","-433.345194075023","74.3399999999965"
"11","0.00523974560716483","15.7441193542398","80.9804242741512","0.207287173894861","13.8491382901066","31.2381018456825","0.0890057129136958","-433.25604415178","59.0099999999948"
"12","0.0054399403642582","16.9731510772017","59.6135288531754","0.235594592654954","13.663256704442","29.3574819384713","0.0784769112497082","-433.204180701635","78.2999999999884"
"13","0.00882840363226071","10.9474619858346","11.133556338631","0.110249949935148","13.7298153278216","38.0508041911441","0.180701633308324","-436.134991762223","31.6699999999983"
"14","0.00191726482874717","18.4198013533853","22.8077579814057","0.00954413307223485","12.30758247063","75.5656704140741","0.329931916298752","-442.102656587768","51.1600000000035"
